# pce,e_homo_alpha
5.61043290385315,-5.26418801780865
3.81054163468967,-5.14966007861972
0.497005883594893,-4.63184994585099
0.969992690285087,-4.68252536917271
2.09344130450914,-5.36053277756045
5.08649842563078,-4.92685670393559
2.50796766855156,-5.26825120312098
2.42875696664826,-4.81760178691967
1.37652533153583,-4.79591525332937
2.93708080871215,-5.03354313072707
5.83039786562769,-5.27791156574711
3.98845211346968,-5.14430648614915
4.92707527463817,-4.98661391465496
2.82843900233724,-5.13195845556326
5.90104221449578,-5.0878771127166
4.88090461977397,-5.03154522819951
9.22330458537824,-5.51481148070315
3.75848230797314,-4.9145204834446
2.20227912969748,-4.87200285165906
2.85916908470215,-4.98525640451572
2.81959110903955,-5.27928081035633
6.11609012503871,-5.1917860987689
6.70455506205786,-5.24872531356483
3.92159284654394,-5.26254735023597
3.77206035669572,-5.29791737426869
3.26989865029649,-5.2589591703882
5.31885297854945,-5.20328751950037
7.89436202122484,-5.41567502511455
7.80532400859021,-5.17437814204052
1.79108951690482,-4.89211201235552
4.49195325870646,-5.13364840353307
0,-4.45947131134978
1.98169900134434,-4.80284576041396
0.266853520848619,-4.63447171120586
1.56110450956192,-5.16191718584601
1.47538673205467,-4.72976748727733
1.8975014642995,-4.79968437868828
1.50596020819982,-4.74241480369781
1.96859565307317,-5.11679013594761
2.61389383587343,-4.88307415323989
2.59839361654294,-5.31927868850513
2.56052619540921,-4.86790567681069
7.53915022820751,-5.44004776626612
2.80084436905954,-4.79331615996274
0.0302648615635897,-4.6031849356594
3.54951193003846,-5.32381191457237
3.56189094698897,-4.90768091448774
1.28756593360752,-4.67141128913842
3.4920619172444,-5.32065513332246
3.20157310391213,-5.29840308423898
4.85534139414953,-5.17681926644581
3.14429234969745,-5.32221743993358
6.15369158777326,-5.34574206009173
4.92213971673368,-5.08516932678149
2.34086819807432,-4.97425428513777
6.47489141922653,-5.05945387454641
4.60830913740522,-5.17145631334279
2.58168827996877,-5.02318955820558
4.32955865141187,-5.07006445715696
2.66022642411822,-5.21503508788846
3.65104164286678,-5.02762902192941
4.27761607192901,-4.98221066989237
6.52206612478947,-5.12915389179847
4.2275635053752,-5.15540929583616
2.91840996207742,-5.08804659486524
1.60895514028761,-4.96241112364554
3.39207674761424,-4.94721135085881
4.10932857420706,-5.16516064328867
5.78441314021038,-4.9767610747206
3.96294027390519,-5.29471377666592
2.31806781038762,-4.93591893415665
4.66200746655825,-5.01768738876986
4.75587587443511,-5.46096290660857
2.92437347816026,-5.28063212873771
5.08832041327971,-4.98564350921872
2.8878677741778,-4.94430198100447
3.45632464597517,-4.93240561800518
7.77258458351572,-5.21544287171906
2.21662093833083,-5.32101723330134
4.78767357459653,-5.09939850309177
7.18457506607867,-5.40625368216497
3.79672498456856,-4.9730799010614
5.65618620648183,-5.29581558653294
2.97314841206194,-5.11841549519947
5.34077712870272,-5.07850100388975
3.63731459699847,-5.34614380408295
2.78015603076395,-4.78712086177729
2.26038006006159,-4.88029987081198
5.63724923270719,-5.071741040315
2.16763391927668,-5.05276231092983
1.3728382602681,-4.8526290658432
5.00754849031344,-5.26349081160805
6.20402091397632,-5.40479313601819
4.01538095055403,-4.97647039808354
3.284126518044,-5.22107640231119
1.79968815001647,-4.70300203961636
7.59219027422706,-5.44297256058099
2.14059352535635,-4.87087945118736
1.20767105072267,-4.77826458389081
2.19814145510381,-4.86934864152331
2.83850960314595,-5.23936366465189
1.95530226888654,-4.82817084220708
4.62229499155068,-4.96352038309165
1.14975185290143,-4.77457205980098
1.38813169311273,-4.79502995599028
2.13832442324271,-4.98294589509529
4.18567399454721,-5.20655997235059
4.47749756097042,-5.29261053861028
2.06341275781446,-4.85690440616554
4.05915918513247,-5.3592592454515
6.24285527208771,-5.21535065314298
3.56076556660231,-5.02005822482162
4.30477080400169,-5.24449685383738
5.054096256059,-5.00386888350555
5.6697211023602,-5.3002655962895
3.35206766451892,-5.3749863740786
4.94952171560806,-5.19614142634104
3.7029141060233,-5.15959117778318
3.52905748700529,-5.31118558787087
3.93855961627355,-5.15336039976471
3.16053297317674,-4.79392975891052
2.89444283394013,-4.95466973405123
1.30977258301903,-4.7449185915624
0,-4.35492041571395
4.08238612257199,-5.12957209132232
1.66132826264161,-4.7318487909263
3.06659992517167,-5.00804316146217
2.3568314224378,-5.17994957489344
4.14282231067196,-5.02939897483608
2.57668712696239,-4.85964634473369
2.58343246436943,-5.30985402195054
4.23613137233105,-5.08221280900251
2.05860353664894,-4.7968268327357
4.1088042105713,-5.01666226026266
3.38257133265543,-5.00992072450197
7.86561306544081,-5.32479435519865
3.11688386831213,-4.91208672095152
8.5137731874484,-5.28640196101803
2.26110038470487,-4.99637680083711
1.31681043080561,-4.9822871220669
0,-4.52112648875778
4.97549073935345,-4.96310858767413
2.01629832196191,-4.92884172163275
5.87281989449458,-5.30960083256303
3.11562461651122,-4.85867196908781
6.24939555238161,-5.19899366675647
4.89070805506488,-5.46663775488417
2.91965449857998,-5.06678971849599
4.56234928090046,-5.32249386236307
6.03006611356951,-5.22110904459957
5.12496873216933,-4.96875145668784
5.92139762660031,-4.95174194512532
9.83304966424218,-5.33582980396441
2.56523029292227,-5.28350890285508
6.19804569809334,-5.13403903937577
2.13782069989156,-4.75114478309621
3.27375376101008,-4.95851101132988
5.23609193912637,-4.94270306933652
2.83184105082324,-4.85872674258507
4.36671935059989,-5.241608403963
1.56642509088265,-4.78148412115157
5.56184673356181,-4.99255763110159
2.80124106193026,-5.04571763880555
1.97123752502455,-4.78693357204219
3.04373405288261,-5.16316036258255
4.67855317629164,-5.36690701471524
0,-4.55897982770417
3.8670192693416,-5.34299167061831
3.29512652315306,-5.12430190083437
4.90852457102886,-4.89801847117351
2.97565676968019,-4.78896032398289
4.45903117466552,-5.13531561992573
0,-4.53821599450705
5.95690521841239,-5.10183415512163
3.5708235961761,-5.1016941636493
3.68503983329834,-5.04804337551536
2.28470297828376,-5.32436121716809
3.17890404441919,-5.00558232036347
5.60707783711292,-5.0893533787984
2.22035783735647,-4.72344350237168
3.63108542695801,-5.16692247208977
0.829192279968283,-4.66925012988277
3.32113303260752,-4.80016015040496
4.23251706471435,-5.5005921713127
3.30012003269036,-5.35800974477214
1.82638651980831,-4.95503633443094
4.91461981795072,-5.16940192266219
2.6475079309967,-4.87099764348708
3.0027331882251,-5.02552915934982
0.20543108644688,-4.61788208910167
3.18460635837007,-4.97833432387826
3.11935616215217,-4.8722393949164
4.81232667439589,-4.98628850645828
4.86143981695796,-5.43867250817066
6.4126884063001,-5.34831832282908
0.966359052194686,-4.67023822092977
0.996333678728011,-4.6839352401207
2.30036942244829,-5.13539855581959
2.60732170288806,-5.32175013170615
6.19816703375271,-5.34157334201966
2.49029929218519,-5.36543586630374
6.01948161829856,-5.23526950316363
3.05106560407401,-5.11023063864503
6.35485933394419,-5.20974039869464
6.05503064489843,-5.12040092564302
0.133819008299663,-4.61707337596119
4.20233228742946,-5.31738664303505
3.42159595418538,-4.86219538486981
4.33126604673692,-4.95959952011394
3.58499772584422,-5.11023814931204
2.54342097859421,-5.30406134549917
10.608527076462,-5.37420449274868
2.39473051027853,-4.83313671238999
5.99273000604828,-5.19625424223658
5.52507249113286,-5.13459988785273
2.13762761516182,-4.79983720149213
2.74018072239925,-5.11254642964235
2.18218654549684,-4.87389800518195
4.87426360653259,-5.36459871789598
2.20715389768539,-4.74334864585616
1.95904147211805,-4.86735158140871
4.55835307582269,-5.47582143536881
2.49104667689797,-5.19594858238992
6.83090476203047,-5.31471175213213
0.947784210985488,-4.7133966705038
3.40325743699008,-5.01538608493
2.64546150740263,-5.10029549910548
0.380576717973286,-4.63237883590654
2.57468789261129,-4.84761583698757
3.34294261417268,-4.95676081945826
2.20378343286013,-4.80898603231836
0.383172998440224,-4.62954248112153
1.75068530962931,-5.01020937134057
1.51986539201674,-4.6956017010162
3.44670324283463,-5.13316008706705
2.00381677083999,-4.91285652188339
2.50349879860232,-4.85307571916578
4.62661440145658,-5.2704581166809
3.31235051366324,-5.40931293316208
2.60054409720343,-4.98749858612408
2.8378602677501,-5.2001752521561
1.34976792780238,-4.69329097856391
0.245284199258259,-4.61786406696289
3.19292301946283,-5.13126865637805
3.39289111985883,-4.96932774395393
1.97691173804074,-4.81409156278487
1.47314603665167,-4.76187184249033
7.57130497804137,-5.19273613821832
2.63783150222332,-5.19808362499638
2.4424383545254,-5.0191388154199
4.73138930946126,-5.05397058413564
0,-4.43516090938283
3.2116909548221,-5.01662445554135
2.66080222437803,-4.83102162891721
2.57150754344748,-5.30116876899203
6.03548827166514,-5.13927888259509
2.66334250407359,-5.20785914266237
2.38476872545657,-4.85450393348223
4.79846721352037,-5.28902767316347
2.40062306878385,-4.95601561660939
3.14856325022533,-4.90178429745072
5.69217132638617,-5.03710915773284
3.48789744178902,-5.16312417974887
9.98733479773883,-5.34582936557608
0,-4.51471178311476
3.99281593796862,-5.29250196626621
5.04136509515051,-5.48854617131974
5.14681657795396,-5.11370790987538
5.46223267997173,-5.25789451343885
2.15102121693941,-5.01108455686227
1.37960780525159,-4.83551498178165
3.48515912092664,-4.8296519596334
2.77166814556292,-5.20842478220123
5.37791756383937,-4.99907297166862
4.38510018782677,-5.16411486910606
0.48618078080705,-4.66441804437239
4.78457488576263,-5.19810753919672
3.66167518215731,-4.92806372712393
3.07407332328667,-5.01597430517816
2.17589911875471,-4.80400595049747
3.17957830733736,-4.98041738771241
2.67517863576793,-4.98588711008212
2.9544814988878,-5.22095518770106
4.9009566594227,-5.04903587971639
3.0015164031845,-5.34910190771381
0.334764004345481,-4.62256462420667
2.12036788374668,-4.87505669989417
0,-4.56079772029785
2.744928771894,-5.02856656401394
2.25418994379268,-4.82930470375968
3.21888074671167,-5.06431463396125
4.12998723153917,-4.82493315323299
3.29645019138548,-5.19035105031575
2.85719261248022,-5.24357194258107
5.75827237662057,-5.19683859695801
3.26324950191997,-5.13757931192159
5.81720020376425,-5.11567113379023
5.90458152628512,-5.21008345852326
3.08289610011388,-4.92055859411712
1.78735832117715,-5.23734487359319
0.823540474515026,-4.69208972019848
6.16878903163794,-5.59103282838929
5.68861231035105,-4.9961306902252
8.59308219851693,-5.22457406960318
4.89059282379653,-4.92348748179541
3.5873048793553,-4.97418897904601
0,-4.2827328485007
3.56877841409672,-5.04612391406923
3.58736688789252,-5.0378576450235
1.98122841533492,-4.73318658941375
4.61319775002367,-5.3958469657906
3.70363929897863,-5.06486374778411
2.40137961463448,-5.02778433471931
5.87115427259677,-4.93472255154275
7.65313518925852,-5.23790520546813
4.16635050297945,-5.3112441369714
4.24704946218925,-4.98802505268806
5.73659623995546,-5.14400467365561
0,-4.59096803059428
4.6621130271917,-4.8839064921541
2.24281041344044,-4.94693355100724
5.75602274265306,-4.98181008383519
1.97128745203604,-5.04114483943384
2.66312810200498,-5.11168144241395
1.59311185368108,-4.75065651182235
3.1477102105789,-4.94263896766078
4.87790019776617,-5.03468913199577
1.54125823122625,-4.7069810176298
2.6238629439701,-4.9909732513535
1.66830616857594,-4.81917890840664
2.50056936517448,-5.2662799156938
3.20704697818064,-4.9823556734956
3.35003526610531,-4.95751775148123
5.95113269857802,-5.11019002043521
4.33704771943385,-5.01514708177981
4.35538803289059,-5.03334483425358
3.32879869123566,-4.92811563932802
1.59181331970214,-4.81001597986642
2.99006140243756,-5.2025655813465
1.67815539864362,-4.87782164556463
0.815198373494558,-4.65807234375435
3.4148436222972,-5.20511328355479
1.51455555982892,-4.81556053447576
3.99805890945336,-5.12973532973696
3.05207406122447,-5.20040048453476
3.15757898392247,-4.91616143330083
5.81001956378426,-5.2878159749222
1.90073808563563,-4.92790630711809
3.71654984465604,-5.27281225189477
2.94410609089894,-5.15979441693954
3.45508176950689,-4.9666547543712
2.35489347491659,-5.09187595848869
0,-4.54547980362339
6.0525346172373,-5.097417233349
1.6973097572137,-4.74175110402962
2.83434871709038,-5.25967935193827
7.76244945262566,-5.34479682009788
1.90367949301965,-5.01527573670044
1.70993812016626,-4.76854652129818
1.89018291989235,-4.82692024386017
0.9567180044821,-4.75222755933282
2.28778337420325,-4.8993016544688
2.78614060068443,-5.12975874676972
0.591116903687168,-4.65754762424092
2.43492895629217,-5.10859328754584
3.85653784104515,-5.46867071514802
5.21656933461357,-5.05646436033197
6.68779208131297,-5.4823542244028
4.48937743680789,-5.39974250152076
3.86897005774427,-4.92593792396053
5.33925954205491,-5.28686131871078
3.35609734616051,-5.06740522797654
3.0545910314604,-4.82067624860021
0.106207987911029,-4.61301416576096
3.44689509959049,-4.98005262176375
1.87386924149382,-4.95811767019824
2.10590046715967,-4.83219534409754
1.08150431775356,-4.73798435704521
2.12470616392945,-4.8141013487143
3.49184971975101,-4.82377043846933
5.89791131983903,-5.10435083764562
2.99580339092561,-5.01539406669171
5.60787054477603,-5.30102563587217
5.55684026024787,-5.20660510877495
3.79262579295164,-5.10889025953779
2.09181066443778,-4.9003699662165
3.68901273689997,-5.20470184663903
0,-4.5287358711686
2.34328179833799,-4.91978909246601
5.79858333145889,-5.26945877122967
2.40219867423402,-5.24006891887869
2.90459853813933,-4.8046928169034
6.95054502789593,-5.2981588874226
3.89057473057867,-5.13716595585211
2.97413519520605,-5.14133015424263
6.61125839765503,-5.21985229084053
4.14863986178632,-5.20119323271135
2.27591716027997,-4.93286884021574
2.29093650827746,-4.93506552515488
3.36352915306046,-5.09193971896294
6.82970092877052,-4.97159221850481
3.52551667068633,-4.84883254410851
4.74450115879639,-5.28754147968664
0.545416843609294,-4.66763476350884
3.68685484579478,-5.11571954727401
0.024344371546529,-4.60288199505446
4.47887157663876,-5.02872262077643
1.53342878417083,-4.78528106794894
7.2382331700818,-5.24163992551586
5.30671973127279,-5.10661258048703
4.46497274326184,-5.32452587128305
3.92652824087307,-5.17428228251198
4.92708268243383,-5.09490889563354
2.14211041019381,-5.07022695045927
2.06676696339076,-5.23000599698918
3.53183071287746,-4.91729809835968
7.31222328937405,-5.27380102733205
3.20027862668963,-5.05352410232139
2.13476520783101,-4.8097697346434
1.50256201289723,-4.69938672453542
5.05444721466061,-5.03111765310841
4.44044121694209,-5.25545448436154
5.21676418373108,-5.08208921475972
3.79832442724866,-5.10965489587281
4.91015776642445,-5.25334779468427
3.06121144929553,-5.03761566796139
4.05617534502864,-5.19597972307526
5.60073958759842,-5.15901433123254
0,-4.48041574138652
3.39460732527559,-4.95408884720589
2.38416695776879,-5.10422426407752
2.08481431449291,-4.80743123385124
1.97265377781026,-4.88200084016792
0,-4.58437281001556
3.73166110884354,-5.42431269323386
6.01649130904957,-4.99132131992929
1.24431522067586,-4.80396777279117
3.8265176869012,-5.49060131968046
2.38408150737498,-4.83282244446317
3.38934801968226,-5.40526120179619
2.86256275204811,-4.93649797395044
3.46454786414717,-5.14092091175644
3.00953566134479,-4.8653952911929
1.86737156595906,-5.21287678173749
7.13023624375688,-5.07123968699497
3.16254781310487,-4.9433609383061
5.6633368729108,-5.158228229204
2.90413750216429,-5.21037418865035
3.20387100511433,-5.19600502901693
6.14201913697708,-5.25547992692018
2.65621866112918,-5.12890548975813
5.57484827836964,-5.11816080181756
5.0378589720232,-5.10603600160611
5.45839548476987,-5.21254164899558
8.50648816209352,-5.46531206184082
7.64307129418034,-5.20658072926469
2.99682406153905,-5.17579628156628
5.28123417828101,-4.98153812881624
2.29231278476827,-5.01052319360888
3.04481840680724,-4.80045601798435
9.03415093318497,-5.08150895337187
5.06756187795063,-5.36225505641677
7.86374826279351,-5.42277728866425
4.21489459946685,-4.95271436140064
7.25945807601166,-5.0961887791979
2.74782848315884,-4.81907534896677
6.23632018915687,-5.19867916944329
1.79111407348697,-4.83234549530943
1.85522682658094,-5.04077568172452
2.79377394123518,-4.90079483090638
1.61769960860466,-4.85375957201458
2.21335798586383,-5.05134511813425
2.35156875149651,-5.25594040746308
5.21993086931355,-4.8612267793452
4.9132119069172,-4.96536145050397
5.86368518564275,-4.92760387768742
4.27941135001467,-5.07514962259932
7.32796034026835,-4.98479225519371
5.47084538552696,-5.13758501430847
2.36006218773591,-4.97020987549365
5.08427557308329,-5.25953840897352
2.8088762787163,-5.06043014591152
9.06216273554029,-5.46513060435252
2.80585142372172,-4.97334784890939
2.52756875054869,-5.18827797203904
3.27572288547016,-5.28005799536509
0,-4.55084581928454
2.16418751020974,-4.89285130872293
2.50025781745712,-5.01188602843404
3.00368006326609,-4.95433967547366
7.24896384734688,-5.05597016554981
5.06089977180913,-5.07039125600129
4.27747916847626,-4.88226472509046
3.42496735842057,-5.18165660365946
3.14734735393613,-5.38549759200721
8.67210501954087,-5.14375221039143
3.3696249591835,-5.20026859669886
2.27675670152404,-4.99487382263789
7.02360622412828,-5.13466611387549
3.48737977740921,-5.10536782943846
7.45260415174862,-5.21874584651455
1.53572646361093,-4.8735759558976
3.23751851987751,-5.02533905856066
3.11690912376364,-5.29751794620942
2.18640818464675,-5.26647584976577
2.83642915229877,-4.83259586826502
5.96481123817293,-5.08394220790338
1.73607225084054,-5.10024957867182
5.37606849659546,-5.00924869066957
2.75493556281484,-5.39979347303918
2.1256880021096,-4.90946529136994
3.47217223445393,-4.94988214887563
0,-4.5894652573687
4.5268796096449,-5.30352074873889
6.71197814103531,-5.10981885077393
0.933650398072526,-4.69797104858241
3.61384894379623,-5.08086036133024
2.34492299625633,-4.87167994921729
4.45727743095011,-4.94660840706616
0.531673260927877,-4.63702345745067
1.54315989522173,-4.78762417767306
3.10619849099456,-5.36434762250565
4.206951737657,-5.24773868832773
3.8925314630805,-5.24767610985121
1.57100709688433,-4.79961768230698
6.02306833044222,-5.27111875263151
5.17233565829391,-5.31718910189544
0.730799155454701,-4.65563147078607
1.24720579298842,-4.86698854099238
3.38651813935588,-5.06216019053808
3.75994642556035,-5.28810429212741
0.979282515142251,-4.7716707816661
4.80224961132699,-5.12274121160977
3.12696863218406,-5.18810439355307
2.15816222773079,-4.77697590535938
0,-5.35196558483829
5.72700954230349,-4.97040872550472
1.91626013056535,-4.71651840342905
3.00081371309046,-5.00264580600521
4.68319349691971,-5.0173380417001
0.96107589201087,-4.72895608130648
5.01527658760177,-5.11017285183074
8.23038235694866,-5.12099959978839
1.46733036930303,-4.80105401854879
3.5034028630022,-5.001661207183
2.29619641156492,-4.88474130032055
4.45148762148407,-5.2885871398364
5.99954718974082,-5.23490048824865
4.53313672363643,-5.02987992545162
4.14455584410659,-5.37099737229929
5.90057671657313,-5.20398020594562
5.7547641603776,-5.06983680975909
2.28584593919888,-5.14308469871819
2.66049257723076,-5.49740262791153
3.73499774596817,-4.98836392392009
1.8744963652303,-4.72369533091222
3.04456486291794,-4.82039812866988
5.83321705758831,-5.43761080307535
0,-4.4667896924012
0.691817373641036,-4.66630948895612
3.40629797081113,-5.16114474797933
2.25687139533204,-5.49762674310904
0,-4.58044104270339
4.64443422549886,-5.47833050392401
4.57170263982872,-5.10760317396071
3.48759474945095,-5.3753901687879
6.38951963772088,-5.02228547991859
6.42383949559914,-5.48693011234893
0,-4.45623494358385
0,-4.58562136320858
2.82303524043079,-4.85865238171817
3.65158659678042,-5.2137443100677
6.10839350987451,-5.44337694702616
1.65136708401831,-4.69781449619618
1.53430001464725,-4.92047534139121
0.446366422135858,-4.63566879208647
3.43110401823747,-5.02547624182644
5.45275668153254,-5.03274974118132
4.40650044986151,-5.23274387771306
3.0217553783695,-4.79335393953408
4.07681497113211,-5.22770170580247
2.22053953648788,-5.16636860622628
2.71275186071875,-5.20707355631194
8.11785759025547,-5.5438789043824
5.35547874623483,-5.07474140485544
1.76095717373346,-4.79973544852104
3.0772502661866,-5.03797251793773
5.96007587037146,-4.94858941086538
2.44333679510722,-4.88012582196625
1.30434230542602,-5.20466968925527
0.248845185371929,-4.62468165616658
3.10449570819787,-5.23306477809417
1.05349136801808,-4.91845635409689
2.79390122460718,-5.42393682880708
2.68200727247118,-5.11831973262985
3.79341885803126,-5.13062578753703
7.06803707349748,-5.20441234620429
1.02239994055529,-4.71762719751386
1.3364960242282,-4.68765530194064
4.27987029103941,-5.16466492756953
3.76524470773215,-4.89279431010942
2.42011295985413,-5.36133724489723
3.68100670805425,-4.91085601980836
2.8566297271666,-5.18252026554603
2.09049199302711,-4.80865369031202
2.31474123961253,-4.99932816496465
2.51701779415716,-5.26560547565036
6.64221367011948,-5.25067233529656
3.30593941654459,-5.11615732659218
4.22074001674523,-5.31680137243753
0.432412855921967,-4.62724249716091
3.64144013844168,-4.81065733113149
2.46728714510498,-5.32168816036499
4.01310135450342,-4.99190777007566
2.28726207277682,-4.76230255511619
2.6570407456949,-5.19460623660852
2.46384249281484,-4.85141655893814
2.87092178240098,-5.27735104334649
3.14277813038457,-4.89210919376823
3.854626997739,-5.3015907785891
0,-4.45718614627941
6.2049779098381,-5.23119375781478
1.94216430668684,-4.77216496509576
2.99616280511855,-5.23752153269822
3.03953006760263,-5.07456275391463
3.10928230962545,-4.89848732814069
2.94423660213731,-4.86450890513323
4.87214649920749,-5.04139022922319
3.11041968778738,-5.13946181921968
5.63184633239105,-5.14163238479598
3.50778893265245,-4.95347115485232
2.12893984604355,-5.38078688461777
3.90685618109844,-4.96629543245463
9.04362227505962,-5.44057006314627
4.50836104048515,-5.52482670036374
6.92798392630725,-5.15360978333323
0.100301391983431,-4.60796026743096
5.54876847619599,-5.15558597375427
4.54283424506833,-5.47793968922239
4.09508017138981,-5.22472141322315
6.9904635903047,-5.11335536210384
3.87919252810115,-5.08104174324203
7.16516159510176,-5.30190039938571
5.7210956394967,-5.27490915462172
0.683150383033821,-4.64256497817688
3.71851550315872,-5.17253481968486
3.37871429925933,-5.04767332696702
0.610158578267559,-4.65671190360062
3.97991352772137,-5.0285018909095
2.91686908468597,-4.79877140131949
5.27512849421616,-5.18777975954813
3.65195034967128,-4.9486379692439
1.46255709218389,-4.75838903047744
5.20822603844609,-5.11336850764479
6.94652513560048,-5.06015048301023
6.30618064301708,-5.2334346506561
2.69571138923858,-4.96632885073832
3.07559011782073,-4.87407809600174
7.4855413317812,-5.53198442404987
3.72510087120316,-4.98489136151897
4.96032144753491,-5.10773612705074
0.384130642305219,-4.64880898926054
4.60830984774638,-5.33676925047743
1.76639247804752,-4.84708407767285
2.84613975226537,-5.18384544011107
2.17181479486573,-5.21078030276935
2.24402610029277,-5.22594274296556
5.15873549337231,-5.26090486954212
5.73914325670786,-5.27703820521665
4.77315552111781,-5.17673063240253
2.4839343334386,-5.04015534147077
4.91334495346346,-5.12580469780841
1.90327097316561,-4.81973667949202
2.90593321269871,-5.36845108633576
2.30101813262605,-4.76169548191415
5.66075330743726,-5.14940312616213
5.43864900910472,-5.35744316025075
3.23515160153919,-4.91040854308506
2.10748464155598,-4.95605643409832
4.97222320051401,-4.90188589974605
4.72336937255055,-5.13574516985938
3.35360504061794,-5.00260699936441
5.56320721187795,-5.04455154226191
2.16574137952585,-4.87631737282456
2.86520173213938,-5.26686022451409
