Temperature,Pressure,Feed_Flow_Rate,Product_Concentration,Catalyst_Activity,Impurity_Levels,Conversion_Efficiency,Energy_Consumption
167.10505846998868,21.684234926820707,127.8364605494966,3.156803635969494,0.9472831179125966,26.312572772111174,70.0,91.31772412413648
169.44302659052676,22.31743984912333,129.20883789124264,3.117728722219421,0.9453757430553928,42.4996210179254,85.9905061035615,100.6237243587477
171.38520238932347,23.606810673537847,136.1889580372535,3.2385899468251904,0.9563941479141796,50.09804843228636,85.47988270451037,96.76132628532636
171.65419834829834,23.926197113559784,149.76672554203458,3.541428786412894,0.9481420444642088,5.0,86.43041818982809,97.8617071835243
173.42282185854137,25.35602484813885,147.68597359678023,3.724111213290264,0.4,56.8053833068265,86.37994011804889,98.47367160316588
140.0,25.40376785932286,90.0,3.6520372809473742,0.9581246508362378,56.89262417278718,87.18483622606479,105.99868287879582
177.84080821769714,26.921620727980752,158.20507034455173,3.6649931071734927,0.9656799299674046,58.67220983026839,86.36882208372714,108.94079655095852
179.4324748495274,27.380722030352675,154.5477239891402,3.796791800849371,0.9622286167998428,58.06126980717352,86.48846997828656,110.33741890885716
178.6600938581558,26.645326333788944,166.12094999155553,3.820222250635535,0.9755423856772656,60.94810530439481,86.89880805724218,108.2078484255552
181.6485489217722,27.80115509729574,162.8774129049722,3.854855991553253,0.9653517770799886,60.74371746280823,85.8564015600157,117.69442670980808
182.14515227135868,28.352993327135334,164.6271831767144,3.857098603025497,0.4,65.05211667562136,85.48720795765873,117.66405179443376
140.0,28.663956772920614,-999.0,3.916230593624838,0.9388174623979174,63.86317517027601,88.30657100243624,40.0
181.1682639189246,28.19646700975704,168.28270223140748,3.883453071867532,0.9667687879688536,59.57020251084424,86.2807845656735,118.25812669667064
140.0,26.97131520603877,166.27666011566475,3.781694673744793,0.9228892816664916,50.18802613052834,85.73263079588722,109.52777123114102
181.60295310683327,27.249334396967757,156.37369837246578,3.661893080998276,0.9698741576734584,57.32379079567672,87.78128964060413,104.0980272966479
175.76792738110112,26.679028680446464,156.0842865535142,3.697834316609584,0.9524892228805396,47.88004258304085,88.3728487127411,104.16417196627486
173.34568208585776,24.723649974216663,143.59414811737386,3.4936771921676435,0.9705225203725444,43.56573442657723,88.23286531868416,93.55346134824516
170.09349902185468,23.33630081625438,144.77410064497263,3.403208811685585,0.9858014374342934,41.50582307099639,86.71222836969113,94.64140957563215
163.99303887381413,22.04337948476562,134.88435730618212,3.342468489678014,0.9686563773090708,43.62818605050295,87.58341091100914,83.09339416751185
165.70648574164832,22.107682015372237,126.94850872673766,3.393765430804136,0.944801263905545,32.72377360800211,87.49645206122989,90.06375653968779
164.29078768644987,20.896924445605748,125.07099273509397,3.125012864279473,0.9317169619622228,31.545333448770243,89.08868797816697,83.9311515967856
168.0978072664921,21.937899077530687,121.42371344672311,3.145743530403464,0.9646153304083466,5.0,70.0,86.14112318054958
162.44585937485,20.323629016259275,128.64169518538904,3.05075854237652,0.9485935529555044,29.891950960725417,87.57747484571375,78.63143973852073
163.77441772618874,21.18159758319901,122.74020506449166,3.16434229825487,0.967999914774941,29.089205301880597,86.2273831182159,80.2707329858417
164.10090372715734,21.171878406472917,90.0,3.230656485533807,0.9450072075364924,39.93163469756414,85.7389618847615,85.2823531771684
163.4221574173077,21.51010372423957,126.79103879390674,3.370705869432689,0.9369649825469916,36.48993801506644,88.30215560688033,84.33119804724294
170.11622693344225,22.642555503229374,137.37708370504947,3.2604658192550864,0.9511306875251496,42.88206782935189,87.10053730410868,93.57859337407795
171.74625691876057,23.419871991135324,142.7302531765289,3.2917865572973817,0.9663938829374156,44.66285377756096,70.0,90.93046872598576
171.707424333177,24.81313540858978,138.88151272661864,3.4545821298609387,0.9592265689160794,5.0,87.82971723040703,40.0
170.89477598052662,24.655796985242297,140.94298943263075,-999.0,0.94092702391751,53.96019797277043,70.0,95.80274291216772
177.9309490609631,26.72760907286698,148.24088018628998,3.928920576157802,0.9936035408437168,5.0,87.51050402895001,116.54701480205088
174.3927261253718,26.13846296352888,157.00757771013448,3.9431263760595936,0.9552212857631072,49.27395353490526,87.2177245413264,109.14665731933933
179.95932866453583,28.17218181710755,168.64599350338815,3.7572603777867912,0.91316089916098,62.62457999184235,86.02155522873767,120.39563053312682
140.0,28.45995454290829,163.1479833891739,3.9714278072385687,0.9774429110345352,62.53924672923575,86.52448921161992,114.66528626738942
178.1442877888295,27.559958827440138,162.28010282835393,3.874232918528317,0.9589727966520398,65.85582250366875,87.34777972678303,112.95943184794412
178.65202324277604,28.054154597109594,155.59526996916523,3.911583324522416,0.9561806659687436,57.00447025271174,85.44002463056744,111.28980044857316
178.98491720711056,28.11441998819781,169.46906315080423,3.911941543026409,0.9561777580066404,59.07799408875725,85.31133541536578,105.7486234420277
176.18947694272396,26.389131195029226,160.77353113775277,3.8772504122318967,0.9566832208701458,50.25372675337344,86.58827901781619,96.64104790441355
172.02403357695863,26.38355059599435,156.73077072821104,3.786358779216301,0.9941491331636116,57.4250492145819,87.23864631427524,103.420417468578
172.85067683972815,25.243296194622165,151.52963726539167,3.590846444967786,0.9704496381702906,57.63753255541791,87.53564597084204,40.0
168.00075301163866,23.077588361048043,139.42706973438695,3.676043201869813,0.9667542109088532,44.05764245095779,86.79442892554779,95.81949456882278
168.48435484933603,23.36266079358183,90.0,3.3830451939844197,0.9566777835761888,43.18083262952009,86.11387080967528,90.20261568446637
163.28651197062328,21.46470467650761,135.19373058794173,3.492641060348732,0.9968861919155592,35.092114983205974,88.15551701179793,72.09302383438771
166.15416143726048,22.03255485829527,123.47095579511377,1.5,0.9795577079970424,34.93699614745259,88.58368557713207,80.5415736796867
159.898599816574,20.22514292154044,121.5377122338908,3.239609239655249,0.9828607775368122,37.25410413016621,70.0,77.97495679233285
159.82197914378884,15.0,120.45532880695762,1.5,0.9690218652596786,30.228227867054333,85.99437817772674,40.0
161.7523948738302,19.89358417609765,118.46537754029498,3.0491226935812,0.9838342622622784,35.74920185031065,87.775497100088,74.78844739566748
158.0043735433323,20.162955561071183,115.4617293696226,3.135747036047567,0.97207438899573,31.76403303111404,85.63836654293706,66.73073904768158
161.92002627045474,20.07279265257124,118.4306665695012,3.349902486395097,0.9571582879524734,38.54982541740664,87.18372481686443,40.0
165.66857813579026,21.16402150670714,126.46125353839778,3.370618200177822,0.9723439224999052,36.29848415676503,85.17946304931341,80.95162018144194
161.91039396996842,21.564660858192116,131.6307351778554,3.4683758420748005,1.0,43.8789996149584,87.29624571138118,79.85918501032174
167.9064377051303,23.86397346403468,139.62140774571603,3.444909580937889,0.9697694926010472,53.23953650963153,87.56264843751993,90.76045106275052
171.61060817615672,24.14472697632382,144.9371700918689,3.5527547186943327,0.9914624856189428,39.80080970536876,70.0,98.14948004692428
175.2426787822397,25.915561897629647,151.635189370843,3.753685556430765,0.9902507734260104,52.24593791465241,70.0,105.7234331710949
173.6169411659037,26.2589602112372,152.45051834139747,3.8340160224804087,0.9780427729644524,5.0,87.06787570728875,107.63220125267593
175.5209971733568,26.92465710531617,156.95360714962388,3.850199166715548,1.0,53.75025638762409,85.85234392903331,105.7251226281582
180.7949797567381,27.73434450395433,167.73547364168817,4.023784967845232,0.9240455845546648,63.59253741101023,86.85059919941503,118.25535099324456
181.3440701970169,27.65404422300916,163.45890549246454,-999.0,0.9311329956332576,5.0,86.68258406022095,107.8882268516855
181.5918282883516,27.21349376445933,167.07818015973538,3.9583786092191513,1.0,53.42307252699682,87.97117125920022,117.39741067431588
181.4429972695445,28.08793274638052,173.22494703740287,3.872690167943007,0.9556191844628816,52.62959044653271,86.94299889207137,118.59537104351544
178.39104718234728,27.998205817944104,169.9351717316561,3.844232910258211,0.9711538055124368,68.64017514847518,87.01109826879234,114.97415167978244
178.62641779384734,26.57631601838628,161.3682988589693,3.7837265826535385,1.0,57.68351599510808,85.8677363795058,105.97905018598048
176.67698753425722,26.684404320235508,153.20098727615115,3.778984118752392,0.9736067979534,56.28303422815184,87.46463312243131,101.84369647750148
172.25033020263234,24.49152975533025,148.03526675116518,3.740539407636984,1.0,45.86825649973368,87.02778027603635,104.05626156268166
174.82239160994936,25.01641649980797,90.0,3.3574018048641685,0.9625365121860524,50.1301093309428,87.4395306452272,97.12808530878353
169.45031797845823,23.725223202188797,135.52871266052583,3.2314823354178004,0.982959955274548,51.47860045996774,89.33644470674938,94.69457324021786
163.70823559325456,21.41080128985638,126.89027321026838,3.2678235689270068,0.972143526708196,41.83349427593121,88.49200461158148,81.6909807404778
165.33288199306205,21.736507066212454,130.58288942769587,3.202405033657337,1.0,39.05634973708623,87.77893201609581,98.48096810512214
160.48122520936082,20.155550455565304,90.0,3.3318246715985578,0.9664199615226836,25.22762357609533,87.4627019270276,76.97408286505119
163.0057535322541,21.020775272966453,115.14726041313426,3.108992640253372,0.9526988676515152,38.054335449630734,86.7082043552422,83.34587086977797
163.4080337456747,20.798167223001936,119.57638611998286,3.1414519029592083,0.9629631764094232,34.24920602078188,84.88548161616009,90.00522471713548
159.79021968806575,20.05334801187433,122.88963158405554,3.210980246692341,0.9641790692663847,29.693123554245467,87.44796280175315,82.86995811756609
164.35734080830412,21.91749422378761,115.49268475676992,3.071111709526404,0.9600276196389632,39.22821362048169,70.0,77.35401824790874
164.84533662966737,21.88490872436921,123.50174607889134,3.3940370318166453,0.9595205823458546,33.609575892642034,87.42406606129526,82.06770278105051
167.73496290764885,22.200718538091305,128.44826833737764,3.256224687844285,0.9960517264543074,44.16860255294044,86.80673294964318,70.52348907771224
172.29623810194255,23.89757946940927,137.97264487667402,3.553662147544708,1.0,52.14161269316905,87.37640689645863,81.95332152518729
174.50922376799426,24.862797250683705,153.1600416142993,3.492345067692452,-999.0,50.52293889839965,88.0907709136262,-999.0
176.08071812231023,25.77284339060438,153.71310657116558,3.5849069170856134,0.9616251994695774,51.00583126416578,86.71814516612321,100.96397750014263
178.22097114074896,27.90535075607822,155.0362441204699,3.6067662757456462,0.9632050847455126,53.7469829371613,85.38406141595557,102.03097342502448
180.4394472419346,27.686430846740198,172.8366633026607,3.818942352812552,0.9337392425320158,61.70147287558328,85.23386115102261,114.53182695402212
183.50605061901615,27.41421153594441,166.05090874172492,4.073445340624417,0.9831008162135658,60.75039127520098,87.0956390850639,113.18062688246404
185.341562212524,15.0,175.50406668244608,3.920961025578261,0.9621599820705572,76.65974360741731,86.85682254569278,115.0790524664388
185.55338159866,15.0,174.3400955063466,3.921564776727056,1.0,58.19836418020881,70.0,125.16878498885204
186.31362476096277,29.02857936587245,174.9603651832471,3.8032212084747568,0.9488607948035628,64.66451469950925,85.89342586808478,113.86482887750678
183.6862578216002,27.47454914665039,179.90680495314527,3.905403404056161,0.964877008493224,64.36349456989939,87.11836162316754,122.4742755299605
184.9781359661801,27.972947409699582,182.86907759777284,3.7695887171625335,0.9751116238520008,62.82497709460183,87.97220058793644,119.83639691180451
179.4706863335241,26.13267839151244,154.33281294300696,3.6990645947093777,0.9866240555238128,54.42883092584249,86.81835228330476,114.93508783292788
183.02852878420444,27.314325825654358,161.39000690422765,3.5986586186608327,1.0,62.761022279925065,86.53547469499752,106.51295432302672
140.0,25.24943851004512,149.21876113661176,3.3059569606814767,0.9504974479825088,53.95718657504175,86.07195715566453,93.74219746646584
170.69749443614222,23.772243840397447,148.76879644099975,3.403617989366565,0.9721572836096688,48.95674605619271,-999.0,91.84399363114576
167.85821500387777,22.518269196115973,142.2863153808958,3.201769970968118,0.9499204121682068,38.08673354410949,88.24458915926125,89.68344676585241
168.89387701862088,15.0,139.37105450632714,3.2104525945712776,0.9945683408380074,37.859438243958174,87.39497406278058,92.69195017529518
165.8928203915039,21.702175844983955,129.77418948120254,3.085694062148172,0.4,39.22465847966422,87.61572722024826,86.77151643621278
166.7687427252935,22.38191106223997,121.40397191799818,3.0338205800651763,0.9772675263958732,30.71984078977704,85.76183895346044,79.42215424710189
165.94647524914708,21.392803228757373,129.6382474435481,2.957246024748725,0.976167090161008,38.7983223573182,88.80795684374895,81.01868282617788
165.19508391179556,20.89310471974688,126.4418422234936,3.226707650380958,0.9822145918423056,34.93078594134775,88.64847458972432,84.21737295595051
164.64615852601878,15.0,127.18014882971836,3.102805968539571,0.9770376622934362,41.48305801682058,86.99115989655792,86.87855452541726
140.0,21.11050238962416,129.9412110668115,1.5,0.961001360603688,35.73770795993758,87.00992734729093,85.5043772798941
169.10697009586596,23.046815737083904,142.53167784552565,3.462046711677348,0.9824026410412476,51.121626723631,70.0,92.00380989896874
174.12460713762172,24.842744240343677,151.54637133247385,3.4361950548679463,0.9650842384736228,49.023883107689976,89.63911934251475,98.47683781098048
140.0,25.99680395710578,151.84155203118212,3.2532175327115618,0.997528278912211,5.0,85.07285771478382,103.88644449766896
179.0058703059414,26.717657685870996,167.39855216463798,3.7279417421827934,0.9826480037015376,51.12552378159807,86.11447150107074,109.4260648681962
-999.0,28.203844864446804,168.45637889756708,3.822288777048271,0.9609652715707316,60.89171590370808,85.75190850486416,40.0
186.75085998366328,29.016554644423397,168.15962236338342,3.891537305101041,1.0,60.19758686751975,87.75420144075565,108.49077844765456
185.80169657778225,28.562055215119383,180.20747902310632,3.891869565934276,1.0,56.35660689170205,-999.0,115.72105556608456
188.87586588712188,29.79288847561477,177.8007715809592,3.73408818379898,1.0,65.61617553835468,86.10703470830717,119.83833523196164
189.02557484923213,29.37982795753004,90.0,3.854876606291625,0.975920419345974,72.82412874924054,84.64091197513669,125.2881564690236
186.2824750795696,29.19596303459578,90.0,3.725348537629301,0.9663232713603748,64.97714903365213,87.1096333886407,119.56072068231286
188.2849861708811,29.553381696903237,174.33008032972202,3.713616140151968,0.9994032758644188,63.82927786166447,86.12875480690579,121.18662157997407
187.1017942769421,29.672866211079626,172.26255008902703,3.6215016809463454,1.0,61.5821331385677,85.29301942517561,117.92979373147412
186.0752598986907,27.559087882179004,163.68889443991185,1.5,0.9876933055626308,71.74279941282639,85.64019411407868,115.76032237475312
183.60495196743517,27.47828418881241,162.31309040911225,3.559810297416821,0.9419231087746324,59.930032039653206,85.5630108014823,107.2158734902318
176.15381867642594,25.970283920721663,154.25206918426045,3.444025523837955,-999.0,42.62413435352613,86.287663477492,97.80161362082004
174.44531688148467,24.74975105863597,90.0,3.327406038623661,0.9929191208653342,44.41599462582214,85.9114255192123,89.54608020880175
140.0,24.40322020038869,148.2860097566719,3.2215731815788446,0.9714975069559554,42.962782488436986,85.68512580547191,96.2917937645112
172.86566150229908,15.0,141.44138817890882,3.31779216785769,0.9576302969850377,38.25298232570556,89.05177153917543,75.18709015670112
171.27899874710783,23.17181807636508,134.99045744070182,3.320627766390549,0.980004494273958,39.798283306970745,87.31482356305041,87.2983192150862
176.95536213075889,22.91438357914214,132.35803118899202,2.952468753084724,0.9204495145706808,38.44620655040456,70.0,92.23684105267851
170.05093843372646,21.31612624338485,128.63293988762348,3.083152941431197,0.9735384088530904,34.958956051102014,87.36003256639358,82.50803395700413
171.52103042981065,22.36808925277605,129.60519587040392,2.9677538918204607,0.977303849893616,39.36610529420498,87.10676728523578,86.35194104193442
172.15690690148213,21.61765141056637,139.68569907046302,3.172238265097376,0.9922495997707984,32.211843198427914,86.15721822790593,85.70466466313138
173.14087210308625,23.82818564995784,131.34213230176428,3.117447787701855,0.9972089734306008,31.24126721714152,85.1488286653296,88.24243736514501
173.27861892305944,24.26498327198429,144.91469013311558,3.196158229979192,0.9940231734662456,50.35067367425331,86.49464402021263,92.31722221537484
177.83890540230146,24.83236960233767,149.73019338931124,3.5424150555260603,1.0,53.014660478903295,86.72099589328795,102.25465786590468
178.32898913183396,25.47931441766122,162.7449396286927,3.331158089901266,0.9835268348067224,53.5062107312859,70.0,102.79474526001565
181.98919279845435,26.87820480194525,159.0946953322695,3.3142897646166856,0.9579796587230118,57.60338334756783,84.39813964829712,101.96355526948705
183.9039124652509,27.805694707894677,172.31168264924793,3.734498805481157,0.9881778246278102,58.50294811640717,88.91587407389986,115.55052298899707
187.10945565154725,28.89859354190437,179.14187035827746,3.695750898501253,0.9699839439442342,78.20288146294297,88.4963065268381,118.32138168469424
193.1642107321005,30.64291089705282,171.87625812330924,3.686825842164588,0.9605537367287186,68.70438647309338,86.14137427845105,118.63493670944491
